chrom	start	end	summit	qval	signal
chr16	72093898	72093999	72093948	3.96052	93.94746
chr10	124010956	124011057	124011006	3.96052	93.84602
chr4	77156827	77156928	77156877	3.96052	93.77812
chr12	27214280	27214381	27214330	3.96052	93.64779
chr6	169702275	169702376	169702325	3.96052	93.58887
chr20	35664747	35664848	35664797	3.96052	93.55218
chr6	28335605	28335706	28335655	3.96052	93.52458
chr19	57746907	57747008	57746957	3.96052	93.49648
chr16	75566533	75566634	75566583	3.96052	93.28676
chr8	100952913	100953014	100952963	3.96052	93.10174
chr5	134758731	134758832	134758781	3.96052	92.96196
chr10	101031352	101031453	101031402	3.96052	92.65189
chr15	28832140	28832241	28832190	3.96052	92.58142
chr19	55280078	55280179	55280128	3.96052	91.65491
chr9	137223833	137223934	137223883	3.96052	91.62655
chr7	5530644	5530745	5530694	3.96052	91.49102
chr4	152779897	152779998	152779947	3.96052	91.25888
chr20	62777082	62777183	62777132	3.96052	91.03785
chr14	21511392	21511493	21511442	3.96052	90.86928
chr9	3526293	3526394	3526343	3.96052	90.66084
chr3	100709331	100709432	100709381	3.96052	90.49162
chr19	36051821	36051922	36051871	3.96052	90.42203
chr20	45812675	45812776	45812725	3.96052	90.37277
chrX	53094078	53094179	53094128	3.96052	90.26534
chr3	49018511	49018612	49018561	3.96052	89.99807
chr2	177618796	177618897	177618846	3.96052	89.77554
chr19	45164816	45164917	45164866	3.96052	89.53135
chr16	2267955	2268056	2268005	3.96052	89.46968
chr18	36067430	36067531	36067480	3.96052	89.38594
chr15	76336450	76336551	76336500	3.96052	89.21644
chr12	689636	689737	689686	3.96052	88.87666
chr2	32357086	32357187	32357136	3.96052	88.83705
chr12	53299690	53299791	53299740	3.96052	88.7848
chr11	59616190	59616291	59616240	3.96052	88.77981
chr16	67666705	67666806	67666755	3.96052	88.61643
chrX	74614625	74614726	74614675	3.96052	88.57972
chr6	151764049	151764150	151764099	3.96052	88.56764
chr3	49587588	49587689	49587638	3.96052	88.14442
chr14	60248052	60248153	60248102	3.96052	88.09882
chr20	31514572	31514673	31514622	3.96052	88.08714
chr1	16895602	16895703	16895652	3.96052	87.99282
chr2	70293730	70293831	70293780	3.96052	87.64905
chr2	127526454	127526555	127526504	3.96052	87.54301
chr11	118792858	118792959	118792908	3.96052	87.44788
chr5	98929411	98929512	98929461	3.96052	87.34888
chr1	16440696	16440797	16440746	3.96052	87.16224
chrX	48696582	48696683	48696632	3.96052	87.15769
chr11	65014248	65014349	65014298	3.96052	86.97777
chr19	49127953	49128054	49128003	3.96052	86.77081
chr7	98132054	98132155	98132104	3.96052	86.31169
chr15	68821111	68821212	68821161	3.96052	86.11249
chr16	70018465	70018566	70018515	3.96052	85.83753
chr16	27084105	27084206	27084155	3.96052	85.79342
chr2	63841062	63841163	63841112	3.96052	85.76529
chr16	58500006	58500107	58500056	3.96052	85.48436
chr7	44796776	44796877	44796826	3.96052	85.35986
chr19	48170540	48170641	48170590	3.96052	84.8619
chr19	4815712	4815813	4815762	3.96052	84.78585
chr16	51151503	51151604	51151553	3.96052	84.58596
chr1	39955040	39955141	39955090	3.96052	84.52855
chr14	102317382	102317483	102317432	3.96052	84.43691
chr9	99105045	99105146	99105095	3.96052	84.40777
chr5	134648657	134648758	134648707	3.96052	84.27534
chr1	226526905	226527006	226526955	3.96052	84.23133
chr11	66638773	66638874	66638823	3.96052	84.08677
chr11	64373061	64373162	64373111	3.96052	84.04537
chr6	52285048	52285149	52285098	3.96052	83.97354
chr19	21505573	21505674	21505623	3.96052	83.93239
chr4	184473059	184473160	184473109	3.96052	83.86647
chr19	56111708	56111809	56111758	3.96052	83.50923
chr14	92039461	92039562	92039511	3.96052	83.28558
chr1	45584046	45584147	45584096	3.96052	83.14771
chr10	68956075	68956176	68956125	3.96052	83.14302
chr10	119687432	119687533	119687482	3.96052	82.99685
chr11	64878744	64878845	64878794	3.96052	82.84492
chrX	52920878	52920979	52920928	3.96052	82.82129
chr11	19117245	19117346	19117295	3.96052	82.80876
chr16	27268969	27269070	27269019	3.96052	82.35446
chr5	138355081	138355182	138355131	3.96052	82.25948
chr1	220272288	220272389	220272338	3.96052	82.14623
chr19	10836215	10836316	10836265	3.96052	81.98436
chr16	83899026	83899127	83899076	3.96052	81.86946
chr15	52679347	52679448	52679397	3.96052	81.86608
chr14	23007348	23007449	23007398	3.96052	81.465
chr10	15088773	15088874	15088823	3.96052	81.2719
chr11	62771274	62771375	62771324	3.96052	81.23331
chr18	8177489	8177590	8177539	3.96052	81.10167
chr15	44195562	44195663	44195612	3.96052	81.07755
chr20	38369498	38369599	38369548	3.96052	80.95988
chr7	73792784	73792885	73792834	3.96052	80.90111
chr4	16120903	16121004	16120953	3.96052	80.74756
chr6	30326586	30326687	30326636	3.96052	80.65421
chr20	23350838	23350939	23350888	3.96052	80.4948
chr21	46228887	46228988	46228937	3.96052	80.47019
chr10	70382686	70382787	70382736	3.96052	80.31653
chr10	102644940	102645041	102644990	3.96052	80.28613
chr12	6533498	6533599	6533548	3.96052	80.24281
chr11	63986356	63986457	63986406	3.96052	79.98119
chr7	51382488	51382589	51382538	3.96052	79.88406
chr19	17511938	17512039	17511988	3.96052	79.6935
chr6	85593729	85593830	85593779	3.96052	79.67398
chr1	1324640	1324741	1324690	3.96052	79.65474
chr14	93150564	93150665	93150614	3.96052	79.62604
chr7	1768956	1769057	1769006	3.96052	79.48769
chr15	40565075	40565176	40565125	3.96052	79.21529
chr19	4343082	4343183	4343132	3.96052	79.0427
chr14	39432212	39432313	39432262	3.96052	78.74835
chr6	52664504	52664605	52664554	3.96052	78.57005
chr18	50281728	50281829	50281778	3.96052	78.49233
chr16	3401277	3401378	3401327	3.96052	78.43564
chr14	34332261	34332362	34332311	3.96052	78.37833
chr14	23556295	23556396	23556345	3.96052	78.29779
chr13	28659079	28659180	28659129	3.96052	78.25778
chr16	71289412	71289513	71289462	3.96052	78.07374
chr17	62670308	62670409	62670358	3.96052	77.99572
chr16	20612134	20612235	20612184	3.96052	77.93233
chr12	110102457	110102558	110102507	3.96052	77.89183
chr19	6737868	6737969	6737918	3.96052	77.78967
chr20	50958780	50958881	50958830	3.96052	77.69592
chr3	28348974	28349075	28349024	3.96052	77.49564
chr3	101779336	101779437	101779386	3.96052	77.25541
chr13	45108817	45108918	45108867	3.96052	77.14812
chr3	172750670	172750771	172750720	3.96052	77.13031
chr2	65432547	65432648	65432597	3.96052	77.08905
chr14	67694882	67694983	67694932	3.96052	77.02497
chr2	218217124	218217225	218217174	3.96052	76.99095
chr10	102394381	102394482	102394431	3.96052	76.70286
chrX	14029912	14030013	14029962	3.96052	76.39717
chr3	149813334	149813435	149813384	3.96052	76.36889
chr16	48244428	48244529	48244478	3.96052	76.32427
chr1	51878761	51878862	51878811	3.96052	76.26366
chr17	51166193	51166294	51166243	3.96052	76.15338
chrX	1661664	1661765	1661714	3.96052	76.14819
chr19	46717325	46717426	46717375	3.96052	76.09307
chr17	8295407	8295508	8295457	3.96052	76.06076
chr7	32495554	32495655	32495604	3.96052	76.00939
chr12	111685995	111686096	111686045	3.96052	75.94056
chr1	221742334	221742435	221742384	3.96052	75.91231
chr19	58387115	58387216	58387165	3.96052	75.7348
chr12	30695836	30695937	30695886	3.96052	75.71661
chr17	41811689	41811790	41811739	3.96052	75.6935
chr19	58326975	58327076	58327025	3.96052	75.68864
chr5	134758948	134759049	134758998	3.96052	75.67509
chr14	22766618	22766719	22766668	3.96052	75.65367
chr4	39527926	39528027	39527976	3.96052	75.33605
chr6	147202690	147202791	147202740	3.96052	75.30763
chr9	37120486	37120587	37120536	3.96052	75.29385
chr14	100192959	100193060	100193009	3.96052	75.23991
chr11	133957023	133957124	133957073	3.96052	75.23923
chr6	125957127	125957228	125957177	3.96052	75.23201
chr11	64810712	64810813	64810762	3.96052	75.05542
chr13	109786607	109786708	109786657	3.96052	75.04632
chr1	156741198	156741299	156741248	3.96052	74.92955
chrX	47659328	47659429	47659378	3.96052	74.85863
chrX	153935021	153935122	153935071	3.96052	74.76029
chr10	68988704	68988805	68988754	3.96052	74.63215
chr7	76048035	76048136	76048085	3.96052	74.63
chr19	38374510	38374611	38374560	3.96052	74.62085
chr6	166627290	166627391	166627340	3.96052	74.60317
chr15	41332774	41332875	41332824	3.96052	74.58682
chr9	132669944	132670045	132669994	3.96052	74.54524
chr2	47403214	47403315	47403264	3.96052	74.42983
chr19	21358934	21359035	21358984	3.96052	74.3543
chr16	85137019	85137120	85137069	3.96052	74.28511
chr4	6749451	6749552	6749501	3.96052	74.03846
chr5	108728209	108728310	108728259	3.96052	73.88656
chr6	110415524	110415625	110415574	3.96052	73.80357
chr19	4791582	4791683	4791632	3.96052	73.70357
chr5	77030530	77030631	77030580	3.96052	73.64044
chr11	62842001	62842102	62842051	3.96052	73.634
chr7	129054952	129055053	129055002	3.96052	73.59105
chr1	179877786	179877887	179877836	3.96052	73.44267
chr19	3494193	3494294	3494243	3.96052	73.32263
chr11	47642436	47642537	47642486	3.96052	73.21151
chr9	35815268	35815369	35815318	3.96052	73.17554
chr18	2906189	2906290	2906239	3.96052	73.14974
chr1	150067396	150067497	150067446	3.96052	73.14542
chr16	4614874	4614975	4614924	3.96052	73.12515
chr11	63888557	63888658	63888607	3.96052	73.08044
chr8	38386568	38386669	38386618	3.96052	72.96849
chr12	89352529	89352630	89352579	3.96052	72.93301
chr14	75126973	75127074	75127023	3.96052	72.90121
chr3	133573233	133573334	133573283	3.96052	72.7916
chr20	35092702	35092803	35092752	3.96052	72.54036
chr20	45824456	45824557	45824506	3.96052	72.13328
chr8	77000327	77000428	77000377	3.96052	72.11558
chr9	83956703	83956804	83956753	3.96052	72.04406
chr17	7251863	7251964	7251913	3.96052	71.82428
chr11	106022563	106022664	106022613	3.96052	71.80919
chr1	157138391	157138492	157138441	3.96052	71.8055
chr16	13110610	13110711	13110660	3.96052	71.74407
chr13	60396356	60396457	60396406	3.96052	71.74232
chr16	72092972	72093073	72093022	3.96052	71.34658
chr5	891253	891354	891303	3.96052	71.32771
chr19	10194409	10194510	10194459	3.96052	71.27432
chr7	139340211	139340312	139340261	3.96052	71.26115
chr5	94618575	94618676	94618625	3.96052	71.12118
chr7	44093248	44093349	44093298	3.96052	71.08555
chr22	20017071	20017172	20017121	3.96052	70.91668
chr1	155262308	155262409	155262358	3.96052	70.73675
chr19	19663664	19663765	19663714	3.96052	70.64336
chr19	24033392	24033493	24033442	3.96052	70.61476
chr5	149345347	149345448	149345397	3.96052	70.57435
chr5	172006770	172006871	172006820	3.96052	70.55287
chr20	3408862	3408963	3408912	3.96052	70.52733
chr7	55737031	55737132	55737081	3.96052	70.36216
chr20	63627454	63627555	63627504	3.96052	70.34866
chr9	98255882	98255983	98255932	3.96052	70.32256
chr1	153670976	153671077	153671026	3.96052	69.86057
chr1	85062204	85062305	85062254	3.96052	69.8417
chr2	171433979	171434080	171434029	3.96052	69.7795
chr17	18856236	18856337	18856286	3.96052	69.76684
chr2	178523136	178523237	178523186	3.96052	69.74756
chr19	18100778	18100879	18100828	3.96052	69.69598
chr5	112707886	112707987	112707936	3.96052	69.67947
chr1	160070315	160070416	160070365	3.96052	69.63599
chr17	66203408	66203509	66203458	3.96052	69.52298
chr9	108934388	108934489	108934438	3.96052	69.44294
chr7	128658568	128658669	128658618	3.96052	69.32755
chr15	92900223	92900324	92900273	3.96052	69.30988
chr9	136801189	136801290	136801239	3.96052	69.1862
chr16	28610364	28610465	28610414	3.96052	69.11173
chr12	48157386	48157487	48157436	3.96052	69.01902
chr8	144827523	144827624	144827573	3.96052	68.73759
chr19	34807606	34807707	34807656	3.96052	68.66555
chr19	48469341	48469442	48469391	3.96052	68.54558
chr19	29879127	29879228	29879177	3.96052	68.53611
chr1	201170944	201171045	201170994	3.96052	68.40068
chr16	87939738	87939839	87939788	3.96052	68.29078
chr12	121687173	121687274	121687223	3.96052	68.2702
chr15	82046198	82046299	82046248	3.96052	68.15381
chr6	136289686	136289787	136289736	3.96052	68.1483
chr3	84958852	84958953	84958902	3.96052	68.14722
chr12	8026907	8027008	8026957	3.96052	68.13415
chr3	133805705	133805806	133805755	3.96052	68.06932
chr6	26217061	26217162	26217111	3.96052	67.94487
chr19	55605500	55605601	55605550	3.96052	67.93728
chr16	89247071	89247172	89247121	3.96052	67.85529
chr16	229187	229288	229237	3.96052	67.82839
chr12	51048160	51048261	51048210	3.96052	67.81079
chrX	7927325	7927426	7927375	3.96052	67.79328
chr16	75556102	75556203	75556152	3.96052	67.7928
chr1	248825913	248826014	248825963	3.96052	67.72341
chr11	77637844	77637945	77637894	3.96052	67.70188
chr6	15245360	15245461	15245410	3.96052	67.67477
chr16	85449060	85449161	85449110	3.96052	67.56168
chr20	2207414	2207515	2207464	3.96052	67.53178
chr20	63575221	63575322	63575271	3.96052	67.40439
chr14	21383976	21384077	21384026	3.96052	67.34079
chr19	55599760	55599861	55599810	3.96052	67.30737
chr17	60525926	60526027	60525976	3.96052	67.07966
chr1	27600570	27600671	27600620	3.96052	66.93006
chr14	54451215	54451316	54451265	3.96052	66.84581
chr12	49644678	49644779	49644728	3.96052	66.78877
chr17	43778530	43778631	43778580	3.96052	66.76284
chr1	162497739	162497840	162497789	3.96052	66.74808
chr8	11284408	11284509	11284458	3.96052	66.68931
chr6	33318004	33318105	33318054	3.96052	66.65625
chr21	43789568	43789669	43789618	3.96052	66.33219
chr21	42463976	42464077	42464026	3.96052	66.32381
chr17	50906631	50906732	50906681	3.96052	66.27427
chr22	38278825	38278926	38278875	3.96052	66.15441
chr20	25623604	25623705	25623654	3.96052	65.94946
chr10	102119674	102119775	102119724	3.96052	65.94365
chr9	94030823	94030924	94030873	3.96052	65.86419
chrX	77786215	77786316	77786265	3.96052	65.76165
chr16	29805771	29805872	29805821	3.96052	65.73389
chr2	201451402	201451503	201451452	3.96052	65.71084
chr12	115089471	115089572	115089521	3.96052	65.69871
chr6	109382626	109382727	109382676	3.96052	65.69509
chr4	70688479	70688580	70688529	3.96052	65.63259
chr10	87505052	87505153	87505102	3.96052	65.61382
chr2	64607164	64607265	64607214	3.96052	65.6135
chr16	89721099	89721200	89721149	3.96052	65.5003
chr20	45971951	45972052	45972001	3.96052	65.37147
chr7	66592229	66592330	66592279	3.96052	65.30091
chr22	40045532	40045633	40045582	3.96052	65.19362
chr7	66996871	66996972	66996921	3.96052	65.07562
chr19	12681810	12681911	12681860	3.96052	64.99033
chr16	3124398	3124499	3124448	3.96052	64.78514
chr12	54189040	54189141	54189090	3.96052	64.76193
chr2	231926402	231926503	231926452	3.96052	64.75245
chr10	62268672	62268773	62268722	3.96052	64.7473
chr17	42388776	42388877	42388826	3.96052	64.7174
chr4	782447	782548	782497	3.96052	64.70549
chr8	43056151	43056252	43056201	3.96052	64.52698
chr1	54406613	54406714	54406663	3.96052	64.51171
chr12	12439719	12439820	12439769	3.96052	64.48362
chr6	31665855	31665956	31665905	3.96052	64.48318
chrX	77895533	77895634	77895583	3.96052	64.37903
chr7	127652212	127652313	127652262	3.96052	64.36259
chr1	206053016	206053117	206053066	3.96052	64.35729
chr2	43596057	43596158	43596107	3.96052	64.24825
chr17	1628620	1628721	1628670	3.96052	64.12098
chr19	49817509	49817610	49817559	3.96052	64.09306
chr20	35742655	35742756	35742705	3.96052	64.06309
chr22	39184050	39184151	39184100	3.96052	64.03881
chr19	8444965	8445066	8445015	3.96052	63.91428
chr3	157088951	157089052	157089001	3.96052	63.87134
chr12	112125657	112125758	112125707	3.96052	63.83803
chr1	150364012	150364113	150364062	3.96052	63.83149
chr2	169824767	169824868	169824817	3.96052	63.81283
chr1	153977611	153977712	153977661	3.96052	63.72009
chr19	12092147	12092248	12092197	3.96052	63.63708
chr16	53435488	53435589	53435538	3.96052	63.63218
chr17	65123313	65123414	65123363	3.96052	63.50495
chr7	151341774	151341875	151341824	3.96052	63.4915
chr20	3846957	3847058	3847007	3.96052	63.41933
chr1	161258604	161258705	161258654	3.96052	63.39367
chr19	35041567	35041668	35041617	3.96052	63.37636
chr7	129224989	129225090	129225039	3.96052	63.36122
chr16	53503670	53503771	53503720	3.96052	63.35606
chr11	62787538	62787639	62787588	3.96052	63.32298
chr20	35174693	35174794	35174743	3.96052	63.13855
chr19	46860403	46860504	46860453	3.96052	63.13178
chr6	43516911	43517012	43516961	3.96052	63.05289
chr1	6447087	6447188	6447137	3.96052	62.97054
chr5	119452449	119452550	119452499	3.96052	62.91289
chr9	83707802	83707903	83707852	3.96052	62.823
chrX	119853057	119853158	119853107	3.96052	62.81674
chr9	89318623	89318724	89318673	3.96052	62.78494
chr8	100559406	100559507	100559456	3.96052	62.72583
chr6	158168015	158168116	158168065	3.96052	62.63714
chr1	40421985	40422086	40422035	3.96052	62.61086
chrX	49079856	49079957	49079906	3.96052	62.45234
chr17	72121636	72121737	72121686	3.96052	62.4137
chr12	30755131	30755232	30755181	3.96052	62.38702
chr14	67241142	67241243	67241192	3.96052	62.3021
chr11	119018600	119018701	119018650	3.96052	62.297
chr2	197500107	197500208	197500157	3.96052	62.27195
chr17	8156685	8156786	8156735	3.96052	62.24894
chr18	80033949	80034050	80033999	3.96052	62.16271
chr1	3901001	3901102	3901051	3.96052	62.08938
chr20	62815672	62815773	62815722	3.96052	62.02899
chr6	15245662	15245763	15245712	3.96052	61.99961
chr17	6651841	6651942	6651891	3.96052	61.99703
chr2	175181520	175181621	175181570	3.96052	61.99665
chr20	8019573	8019674	8019623	3.96052	61.99442
chr5	10250377	10250478	10250427	3.96052	61.96533
chr2	128309761	128309862	128309811	3.96052	61.92783
chr11	113314654	113314755	113314704	3.96052	61.52497
chr16	68448742	68448843	68448792	3.96052	61.36779
chr3	19947287	19947388	19947337	3.96052	61.29295
chr5	138575370	138575471	138575420	3.96052	61.22673
chr16	56451592	56451693	56451642	3.96052	61.1504
chr20	63740634	63740735	63740684	3.96052	61.13948
chr1	26991318	26991419	26991368	3.96052	61.01122
chr16	85799721	85799822	85799771	3.48349	60.96623
chr2	23926914	23927015	23926964	3.48359	60.95612
chr12	132275276	132275377	132275326	3.48406	60.82583
chr21	14027502	14027603	14027552	3.4853	60.71658
chr19	48955096	48955197	48955146	3.48558	60.69301
chr14	54397014	54397115	54397064	3.48567	60.67485
chr3	48429712	48429813	48429762	3.48586	60.65595
chr5	140691326	140691427	140691376	3.48605	60.64039
chr1	25998201	25998302	25998251	3.48615	60.61423
chr16	30096532	30096633	30096582	3.48624	60.61073
chr1	156505372	156505473	156505422	3.4869	60.53518
chr6	149749764	149749865	149749814	3.48719	60.4429
chr17	78254275	78254376	78254325	3.48756	60.35736
chr4	133149140	133149241	133149190	3.48813	60.26647
chr16	19095235	19095336	19095285	3.48822	60.242
chr1	3650085	3650186	3650135	3.48841	60.23246
chr3	9792728	9792829	9792778	3.4885	60.21073
chr6	166999402	166999503	166999452	3.48869	60.1685
chr9	6530715	6530816	6530765	3.48897	60.11258
chr5	443122	443223	443172	3.48907	60.09971
chr6	30163099	30163200	30163149	3.48916	60.07833
chr20	62953655	62953756	62953705	3.48944	60.05968
chr6	133953073	133953174	133953123	3.48982	59.97342
chr4	55395773	55395874	55395823	3.48991	59.96444
chr2	171687807	171687908	171687857	3.49038	59.90155
chr3	52055982	52056083	52056032	3.49047	59.87762
chr14	23322621	23322722	23322671	3.49057	59.85931
chr9	113410378	113410479	113410428	3.49075	59.85591
chr4	70993622	70993723	70993672	3.49094	59.83879
chr14	49620856	49620957	49620906	3.49131	59.73419
chr2	170973963	170974064	170974013	3.49169	59.71027
chr7	66115081	66115182	66115131	3.49188	59.68076
chrX	55000248	55000349	55000298	3.49215	59.65374
chr11	5685064	5685165	5685114	3.49234	59.63194
chr3	113696984	113697085	113697034	3.49262	59.52465
chr2	25878444	25878545	25878494	3.49281	59.4883
chr12	51083313	51083414	51083363	3.4929	59.48019
chr12	50112281	50112382	50112331	3.49318	59.4431
chr2	201451151	201451252	201451201	3.49429	59.25827
chr3	49094143	49094244	49094193	3.49457	59.22241
chr9	137242041	137242142	137242091	3.49466	59.21136
chr19	50329256	50329357	50329306	3.49485	59.17372
chr5	146203706	146203807	146203756	3.49522	59.14895
chr7	6637224	6637325	6637274	3.49531	59.14658
chr1	178093539	178093640	178093589	3.49568	59.09049
chr5	43603144	43603245	43603194	3.49596	59.06198
chr19	7197687	7197788	7197737	3.49605	59.05765
chr11	67354585	67354686	67354635	3.49651	59.01817
chr19	13151613	13151714	13151663	3.49661	59.01145
chr22	24950421	24950522	24950471	3.49716	58.92359
chr22	25334162	25334263	25334212	3.49725	58.89398
chr15	80841718	80841819	80841768	3.49753	58.85141
chr17	29179396	29179497	29179446	3.49762	58.84702
chr16	89922636	89922737	89922686	3.4978	58.83599
chr17	76385073	76385174	76385123	3.49817	58.78656
chr17	3846182	3846283	3846232	3.499	58.67121
chr17	82000751	82000852	82000801	3.49909	58.63961
chr12	14770048	14770149	14770098	3.49927	58.62407
chr1	26788117	26788218	26788167	3.49946	58.61625
chr7	140231247	140231348	140231297	3.49973	58.55941
chr2	64144240	64144341	64144290	3.50028	58.50082
chr19	38619285	38619386	38619335	3.50047	58.49092
chr5	180861235	180861336	180861285	3.50074	58.47393
chr9	15552785	15552886	15552835	3.50092	58.45558
chr11	75815294	75815395	75815344	3.50101	58.45101
chr6	32154417	32154518	32154467	3.5011	58.45014
chr6	10694817	10694918	10694867	3.50129	58.42436
chr19	42283754	42283855	42283804	3.50156	58.36256
chr11	125592938	125593039	125592988	3.50183	58.32944
chr11	72080715	72080816	72080765	3.50193	58.31746
chr20	32569790	32569891	32569840	3.28026	58.28505
chr20	49046882	49046983	49046932	3.28035	58.2779
chr16	4426031	4426132	4426081	3.28062	58.26186
chr6	119348462	119348563	119348512	3.28144	58.10223
chr14	105499814	105499915	105499864	3.28235	57.97904
chr6	26021476	26021577	26021526	3.28253	57.95611
chr9	91424026	91424127	91424076	3.2828	57.8859
chr9	70414303	70414404	70414353	3.28289	57.87659
chr6	156832263	156832364	156832313	3.1374	57.82703
chr15	89462679	89462780	89462729	3.13749	57.80448
chr17	82217135	82217236	82217185	3.13758	57.79647
chr17	82236539	82236640	82236589	3.13767	57.7945
chrX	47650618	47650719	47650668	3.13776	57.79431
chr18	63970505	63970606	63970555	3.13812	57.75722
chr20	64065838	64065939	64065888	3.13866	57.69972
chrX	49235417	49235518	49235467	3.13902	57.64859
chr11	61792704	61792805	61792754	3.13929	57.63061
chr10	100346960	100347061	100347010	3.13947	57.60403
chr14	67816549	67816650	67816599	3.13983	57.52064
chr9	34126746	34126847	34126796	3.13992	57.51774
chr14	74713051	74713152	74713101	3.14082	57.33653
chrX	71366020	71366121	71366070	3.14091	57.32774
chr6	145735606	145735707	145735656	3.14109	57.32525
chr1	173868307	173868408	173868357	3.14127	57.28911
chr5	178232657	178232758	178232707	3.14145	57.23129
chr3	45689450	45689551	45689500	3.14163	57.20859
chr14	81436428	81436529	81436478	3.14172	57.20417
chr19	7674456	7674557	7674506	3.1419	57.18405
chr19	19033816	19033917	19033866	3.14208	57.17813
chr1	174999611	174999712	174999661	3.14226	57.15718
chrX	48911929	48912030	48911979	3.14252	57.13393
chr20	3209444	3209545	3209494	3.14261	57.11012
chr6	131950471	131950572	131950521	3.14288	57.10164
chr16	89572942	89573043	89572992	3.14306	57.05232
chr11	64305126	64305227	64305176	3.14315	57.02802
chr16	79770658	79770759	79770708	3.14342	56.98259
chr2	200963881	200963982	200963931	3.14351	56.97707
chr5	138032984	138033085	138033034	3.14395	56.92483
chr3	37217595	37217696	37217645	3.1444	56.82909
chr14	44962001	44962102	44962051	3.14449	56.7999
chr9	40992366	40992467	40992416	3.1452	56.70525
chr1	224434817	224434918	224434867	3.14537	56.67577
chr12	120904577	120904678	120904627	3.03667	56.6127
chr2	208254638	208254739	208254688	3.03694	56.59956
chr6	87155252	87155353	87155302	3.03703	56.57615
chr1	42846687	42846788	42846737	3.03712	56.57009
chr2	168456831	168456932	168456881	3.03729	56.54699
chr2	42169638	42169739	42169688	3.03747	56.51709
chr8	143247097	143247198	143247147	3.03774	56.50122
chr9	34381081	34381182	34381131	3.03791	56.47753
chr22	45671964	45672065	45672014	3.038	56.47662
chr4	145098556	145098657	145098606	3.03888	56.36993
chr1	119648256	119648357	119648306	2.95182	56.35997
chr3	122416310	122416411	122416360	2.95191	56.35698
chr15	101295012	101295113	101295062	2.952	56.3561
chr1	182029954	182030055	182030004	2.95262	56.23002
chr2	233566544	233566645	233566594	2.95341	56.12084
chr21	17512957	17513058	17513007	2.9535	56.09396
chr17	4987525	4987626	4987575	2.95367	56.04285
chr12	106303305	106303406	106303355	2.95429	55.97982
chr19	11559171	11559272	11559221	2.9549	55.8361
chr14	58298390	58298491	58298440	2.95525	55.77398
chr6	158537000	158537101	158537050	2.95534	55.77244
chr1	169795035	169795136	169795085	2.95595	55.71501
chr1	248873462	248873563	248873512	2.95612	55.70544
chr17	81221814	81221915	81221864	2.95647	55.60808
chr19	1605559	1605660	1605609	2.95665	55.58155
chr22	20080213	20080314	20080263	2.95691	55.56484
chr12	6943548	6943649	6943598	2.957	55.55627
chr1	180923173	180923274	180923223	2.95787	55.42571
chr16	67659839	67659940	67659889	2.95796	55.36681
chr5	124651908	124652009	124651958	2.95804	55.34392
chr11	705131	705232	705181	2.95813	55.33478
chr16	22373861	22373962	22373911	2.95848	55.31404
chr6	3457318	3457419	3457368	2.95865	55.27193
chr12	110280868	110280969	110280918	2.95891	55.2514
chr19	54190473	54190574	54190523	2.959	55.24936
chr20	58309922	58310023	58309972	2.95917	55.23502
chr6	28080173	28080274	28080223	2.95934	55.21939
chr2	11863769	11863870	11863819	2.95969	55.18288
chr19	10194611	10194712	10194661	2.95978	55.16817
chr13	21176737	21176838	21176787	2.95995	55.1405
chr20	3204248	3204349	3204298	2.96038	55.07111
chr19	1245265	1245366	1245315	2.96116	54.92259
chr13	79481017	79481118	79481067	2.96142	54.89652
chr17	2347834	2347935	2347884	2.96159	54.88255
chr14	70255408	70255509	70255458	2.96168	54.86842
chr8	73878962	73879063	73879012	2.96185	54.86346
chr2	207529423	207529524	207529473	2.96237	54.81363
chr9	137447906	137448007	137447956	2.96263	54.78123
chr13	50124423	50124524	50124473	2.9628	54.72934
chr17	41864689	41864790	41864739	2.96297	54.72026
chr10	70596154	70596255	70596204	2.96323	54.70695
chr19	18328572	18328673	18328622	2.96366	54.6872
chr7	127392662	127392763	127392712	2.96409	54.63771
chr1	212950494	212950595	212950544	2.96435	54.57189
chr2	27380842	27380943	27380892	2.9646	54.55682
chr9	35162208	35162309	35162258	2.96477	54.51179
chr2	226836139	226836240	226836189	2.96494	54.49402
chr17	36949140	36949241	36949190	2.9652	54.4685
chr10	117391984	117392085	117392034	2.96563	54.41447
chr14	90332091	90332192	90332141	2.9658	54.38846
chr16	3263692	3263793	3263742	2.96589	54.38813
chr2	200889520	200889621	200889570	2.96614	54.35952
chr16	25257661	25257762	25257711	2.96682	54.31807
chr3	38024620	38024721	38024670	2.96691	54.30937
chrX	17737298	17737399	17737348	2.96708	54.30428
chr1	205318758	205318859	205318808	2.96742	54.27515
chr8	19817599	19817700	19817649	2.96751	54.23889
chr17	68247719	68247820	68247769	2.96768	54.21308
chr20	31547290	31547391	31547340	2.8953	54.18696
chr1	146376413	146376514	146376463	2.89547	54.18234
chr4	82374069	82374170	82374119	2.8958	54.14332
chr6	111259308	111259409	111259358	2.89589	54.13677
chr19	10288783	10288884	10288833	2.89631	54.04906
chr2	231052181	231052282	231052231	2.89648	53.99876
chr1	40373676	40373777	40373726	2.89657	53.99557
chr5	180810406	180810507	180810456	2.83451	53.98265
chr8	37899289	37899390	37899339	2.83493	53.9508
chr17	75270685	75270786	75270735	2.83501	53.94754
chr13	48303633	48303734	48303683	2.8351	53.94506
